td_browser,td_color,td_ip,td_version,td_client_id,td_os_version,td_browser_version,td_viewport,td_charset,td_os,td_screen,td_language,td_global_id,td_platform,td_user_agent,td_fingerprint_id,td_title,td_description,td_url,td_host,td_path,td_referrer,time
Chrome,32-bit,27.143.64.128,1.7.2,9864127a-30ea-49d6-9f5e-7dc42c43d636,4.2.2,18.0.1025,800x1120,utf-8,Android,1600x2464,ja,b42f5be6-87b8-4503-aae4-161bc5ebd467,Linux armv7l,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,YO-KAI WATCH 3 for Nintendo 3DS - Nintendo Game Details,"Learn more details about YO-KAI WATCH 3 for Nintendo 3DS and take a look at 
gameplay screenshots and videos.",https://www.nintendo.com/games/detail/yo-kai-watch-3-3ds,YO-KAI WATCH 3 for Nintendo 3DS - Nintendo Game Details,YO-KAI WATCH 3 for Nintendo 3DS - Nintendo Game Details,(direct),1532886574
Chrome,24-bit,67.188.115.10,1.7.2,9e0d946c-8e7e-4734-bf46-b9f250b7f06c,10.11.5,60.0.3112,1233x776,utf-8,Mac OS X,1440x900,en-us,62267541-62a1-4ea5-be18-f23fe0732bfc,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/order-confirmation/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",(direct),1532884562
Chrome,24-bit,106.171.81.112,1.7.2,undefined,10.12.6,60.0.3112,998x632,utf-8,Mac OS X,1440x900,ja,881e42fb-d983-43c2-8284-41ecb0483576,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Kirby's Extra Epic Yarn for Nintendo 3DS - Nintendo Game Details,"Learn more details about Kirby's Extra Epic Yarn for Nintendo 3DS and take 
a look at gameplay screenshots and videos.",https://www.nintendo.com/games/detail/kirbys-extra-epic-yarn-3ds,Kirby's Extra Epic Yarn for Nintendo 3DS - Nintendo Game Details,Kirby's Extra Epic Yarn for Nintendo 3DS - Nintendo Game Details,(direct),1532886733
,,,,087772b0-891e-4809-8317-8d8ea2a2eb46,,,,,,,,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Country Selector - Official Site,"Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/countryselector,Nintendo Country Selector - Official Site,Nintendo Country Selector - Official Site,https://www.facebook.com,1532886070
Chrome,24-bit,38.99.25.193,1.3.0,ea72378b-ad55-4cb0-b745-7234ddb0b5fb,,60.0.3112,1920x950,utf-8,Windows,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Built-in Software � Nintendo 3DS� family of systems � System software,"Start having fun with your Nintendo 3DS� family system right away, thanks 
to a full suite of built-in features and apps.",https://www.nintendo.com/3ds/built-in-software/,Built-in Software � Nintendo 3DS� family of systems � System software,Built-in Software � Nintendo 3DS� family of systems � System software,(direct),1532887050
Chrome,24-bit,221.241.204.35,1.3.0,ec7a52bd-b09b-4443-acfb-ab967b47da91,10.11.6,60.0.3112,1080x1783,utf-8,Mac OS X,1080x1920,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,(direct),1532884869
Chrome,24-bit,211.126.214.49,1.3.0,ec7a52bd-b09b-4443-acfb-ab967b47da91,10.11.6,60.0.3112,1920x943,utf-8,Mac OS X,1280x800,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,(direct),1534834923
Chrome,24-bit,38.140.133.130,1.7.2,97621b8f-b35d-4e38-a016-f5ec5d25d6c1,10.12.6,60.0.3112,1258x603,utf-8,Mac OS X,1280x800,en-us,bd1fee19-c728-4379-a25e-8114d98c5fe6,MacIntel,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo Game Store - Official Site - Nintendo Switch, Nintendo 3DS, Wii U 
Video Games","Browse and buy digital games on the Nintendo game store, and automatically 
download them to your Nintendo Switch, Nintendo 3DS system or Wii U console.",https://www.nintendo.com/games,"Nintendo Game Store - Official Site - Nintendo Switch, Nintendo 3DS, Wii U 
Video Games","Nintendo Game Store - Official Site - Nintendo Switch, Nintendo 3DS, Wii U 
Video Games",https://www.twitter.com,1534835843
Chrome,24-bit,126.166.186.73,1.3.0,9c5ba5fd-b1a5-4191-a5fb-7fd30e0c72cc,10.11.6,60.0.3112,1635x930,utf-8,Mac OS X,1680x1050,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo Switch Online � Nintendo Switch� Official site � Online gaming, 
multiplayer, voice chat","Learn about the upcoming paid online service coming to the Nintendo Switch� 
system.",https://www.nintendo.com/switch/online-service/,"Nintendo Switch Online � Nintendo Switch� Official site � Online gaming, 
multiplayer, voice chat","Nintendo Switch Online � Nintendo Switch� Official site � Online gaming, 
multiplayer, voice chat",(direct),1534837087
Chrome,24-bit,200.196.153.28,1.7.2,081e8c28-8ba2-4a04-d66e-b609e59b2176,,52.0.2743,1366x667,utf-8,Windows 7,1366x768,pt-br,5fa68816-d212-40b8-b459-7df5c063c202,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Switch� - Official site � Nintendo gaming system,"Find out about the Nintendo Switch� system, a gaming console you can play 
both at home and on-the-go. Watch videos, learn about the games, and buy 
your system.",https://www.nintendo.com/switch/,Nintendo Switch� - Official site � Nintendo gaming system,Nintendo Switch� - Official site � Nintendo gaming system,(direct),1534835524
Chrome,24-bit,38.99.25.193,1.3.0,ea72378b-ad55-4cb0-b745-7234ddb0b5fb,,60.0.3112,1904x893,utf-8,Windows,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Built-in Software � Nintendo 3DS� family of systems � System software,"Start having fun with your Nintendo 3DS� family system right away, thanks 
to a full suite of built-in features and apps.",https://www.nintendo.com/3ds/built-in-software/,Built-in Software � Nintendo 3DS� family of systems � System software,Built-in Software � Nintendo 3DS� family of systems � System software,https://googlead.doubleclick.net,1534837364
Chrome,24-bit,98.210.164.19,1.3.0,82201169-edba-4912-997f-eeacf2d568b6,10.12.6,61.0.3163,1211x739,utf-8,Mac OS X,1440x900,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,https://googlead.doubleclick.net,1534836184
Chrome,24-bit,202.228.139.164,1.3.0,1d5ef3e7-b024-4c89-9799-0726af35f9c1,,60.0.3112,1893x773,utf-8,Windows,1280x720,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo.com interest-based ads policy,Nintendo.com interest-based ads policy,https://www.nintendo.com/interest-based-ads-policy,Nintendo.com interest-based ads policy,Nintendo.com interest-based ads policy,https://googlead.doubleclick.net,1534834988
Chrome,24-bit,221.241.204.19,1.3.0,29d33d2d-7e67-40f0-ab30-3c028e92f1e1,,60.0.3112,1920x974,utf-8,Windows 7,1920x1080,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Etrian Odyssey Nexus for Nintendo 3DS - Nintendo Game Details,"Learn more details about Etrian Odyssey Nexus for Nintendo 3DS and take a 
look at gameplay screenshots and videos.",https://www.nintendo.com/games/detail/etrian-odyssey-nexus-3ds,Etrian Odyssey Nexus for Nintendo 3DS - Nintendo Game Details,Etrian Odyssey Nexus for Nintendo 3DS - Nintendo Game Details,https://www.google.com,1534836182
Mobile Safari,24-bit,66.249.89.200,1.7.2,ab94361a-234a-456a-8c77-3f89949c75cd,9.1,9,360x600,utf-8,iOS,360x600,en-us,16cba591-01b7-4000-9c34-ab3e9967e57c,Linux x86_64,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo Game Store - Official Site - Nintendo Switch, Nintendo 3DS, Wii U 
Video Games","Browse and buy digital games on the Nintendo game store, and automatically 
download them to your Nintendo Switch, Nintendo 3DS system or Wii U console.",https://www.nintendo.com/games/,"Nintendo Game Store - Official Site - Nintendo Switch, Nintendo 3DS, Wii U 
Video Games","Nintendo Game Store - Official Site - Nintendo Switch, Nintendo 3DS, Wii U 
Video Games",https://www.facebook.com,1534834939
Chrome,24-bit,69.181.34.179,1.3.0,fd1d0256-e89e-4001-9047-48b2d3362dab,10.12.2,59.0.3071,1544x838,utf-8,Mac OS X,2560x1440,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/checkout/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.google.com,1535528277
Chrome,24-bit,38.99.25.193,1.3.0,26606b53-667f-4de1-a470-7dcc3785abd1,,58.0.3029,1606x906,utf-8,Linux,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Features - Nintendo 3DS - Information & Details,"Take a look at the features included with every New Nintendo 3DS XL, 
including 3D viewing and backwards compatibility.",https://www.nintendo.com/3ds/features,Features - Nintendo 3DS - Information & Details,Features - Nintendo 3DS - Information & Details,(direct),1535529463
Chrome,24-bit,38.99.25.193,1.3.0,1d50405c-468f-4a5e-bff7-94591a017b5d,10.12.2,60.0.3112,1667x773,utf-8,Mac OS X,2560x1440,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,"Have fun with your favorite Nintendo characters with amiibo�. Just tap 
amiibo accessories to the Nintendo Switch (no portal required!) and watch 
them come to life.",https://www.nintendo.com/amiibo/,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,(direct),1535527143
Chrome,24-bit,73.93.140.219,1.3.0,3cb9eb67-9558-41b2-beb3-b10229941a70,10.12.1,60.0.3112,1043x597,utf-8,Mac OS X,1280x800,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,YO-KAI WATCH 3 for Nintendo 3DS - Nintendo Game Details,"Learn more details about YO-KAI WATCH 3 for Nintendo 3DS and take a look at 
gameplay screenshots and videos.",https://www.nintendo.com/games/detail/yo-kai-watch-3-3ds,YO-KAI WATCH 3 for Nintendo 3DS - Nintendo Game Details,YO-KAI WATCH 3 for Nintendo 3DS - Nintendo Game Details,https://www.twitter.com,1535528814
Chrome Mobile,32-bit,74.80.44.199,1.7.2,2f724e65-e8f4-478a-8c42-7618c5f69f55,5.1.1,60.0.3112.107,457x732,utf-8,Android,412x732,en-us,ee23fbf1-70a0-47c4-a4ff-9f85648c11e1,Linux aarch64,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Overview � Nintendo 3DS� family of systems � Details and info,"Find out what the Nintendo 3DS family of systems can do. Explore games, 
included software, fun ways to connect, and more!",https://www.nintendo.com/3ds/overview,Overview � Nintendo 3DS� family of systems � Details and info,Overview � Nintendo 3DS� family of systems � Details and info,https://googlead.doubleclick.net,1535526235
Chrome,24-bit,221.116.10.194,1.3.0,95215a30-ff04-411f-8063-dd1fb7dc4c24,10.11.4,60.0.3112,1600x843,utf-8,Mac OS X,1440x900,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,"Have fun with your favorite Nintendo characters with amiibo�. Just tap 
amiibo accessories to the Nintendo Switch (no portal required!) and watch 
them come to life.",https://www.nintendo.com/amiibo/,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,(direct),1535528296
Chrome,24-bit,205.166.76.241,1.7.2,499f4fff-3979-47bb-a3b4-63df98ac1e29,,60.0.3112,1224x672,utf-8,Windows 7,1366x768,en-us,8edb16a1-0f8e-4b0f-ae0a-734e95d369d7,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo 3DS� family of systems � Official Site - Compare Systems,Find the right Nintendo system for you with this handy comparison chart.,https://www.nintendo.com/3ds/features/compare,Nintendo 3DS� family of systems � Official Site - Compare Systems,Nintendo 3DS� family of systems � Official Site - Compare Systems,https://www.twitter.com,1535932561
Chrome,24-bit,153.156.42.159,1.3.0,379cacab-5661-45d9-b8bb-0109a3c11993,10.10.5,60.0.3112,1286x776,utf-8,Mac OS X,1440x900,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,New Nintendo 3DS XL - Frequently Asked Questions - FAQ,"Get answers to the most frequently asked questions about the New Nintendo 
3DS handheld system in the official FAQ from Nintendo.",https://www.nintendo.com/3ds/faq,New Nintendo 3DS XL - Frequently Asked Questions - FAQ,New Nintendo 3DS XL - Frequently Asked Questions - FAQ,https://www.twitter.com,1535931365
Chrome,24-bit,38.99.25.193,1.3.0,8f7c3671-ecc6-4958-98cb-7701e9f9bc53,,60.0.3112,2133x1056,utf-8,Windows,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Sales & Deals - Nintendo Game Store,"Take a look at Nintendo game sales and deals offered on the Nintendo Game 
Store.",https://www.nintendo.com/games/sales-and-deals,Nintendo Sales & Deals - Nintendo Game Store,Nintendo Sales & Deals - Nintendo Game Store,(direct),1535930341
Chrome,24-bit,221.241.204.35,1.3.0,ec7a52bd-b09b-4443-acfb-ab967b47da91,10.11.6,60.0.3112,1080x1783,utf-8,Mac OS X,1080x1920,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,https://www.google.com,1535931368
Firefox,24-bit,54.153.88.228,1.3.0,07c8e5b8-7ab3-4f03-a10d-761e77d02368,,33,1367x929,utf-8,Ubuntu,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Buy now � Nintendo Switch� Official Site - What�s included, options, bundles","Buy your Nintendo Switch�, the home gaming system that you can play 
on-the-go. Find out what�s included and order online.",https://www.nintendo.com/switch/buy-now/,"Buy now � Nintendo Switch� Official Site - What�s included, options, bundles","Buy now � Nintendo Switch� Official Site - What�s included, options, bundles",https://www.google.com,1533759937
Mobile Safari,32-bit,73.233.60.224,1.7.2,effabd6f-bcad-4a10-bf71-4daf56526faa,10.3.3,10.3,375x559,utf-8,iOS,375x667,en-us,3a36cc72-65ff-43a2-b636-b289abf9dd8d,iPhone,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Switch� - Official site � Nintendo gaming system,"Find out about the Nintendo Switch� system, a gaming console you can play 
both at home and on-the-go. Watch videos, learn about the games, and buy 
your system.",https://www.nintendo.com/switch/,Nintendo Switch� - Official site � Nintendo gaming system,Nintendo Switch� - Official site � Nintendo gaming system,https://www.google.com,1533759855
Chrome,24-bit,221.241.204.35,1.3.0,ec7a52bd-b09b-4443-acfb-ab967b47da91,10.11.6,60.0.3112,1080x1783,utf-8,Mac OS X,1080x1920,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Game Guide - Nintendo Game Store,"Search for games for Nintendo 3DS and Nintendo 2DS, Wii U, and Wii 
consoles, and find out where to purchase. Filter by age range, genre, 
character, and more.",https://www.nintendo.com/games/game-guide,Game Guide - Nintendo Game Store,Game Guide - Nintendo Game Store,https://googlead.doubleclick.net,1533761593
Chrome,24-bit,73.170.239.214,1.3.0,00a9c175-516c-4fde-a3fa-cea6f74c4e4d,10.12.6,60.0.3112,1418x667,utf-8,Mac OS X,1280x800,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,"Have fun with your favorite Nintendo characters with amiibo�. Just tap 
amiibo accessories to the Nintendo Switch (no portal required!) and watch 
them come to life.",https://www.nintendo.com/amiibo/,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,amiibo by Nintendo - amiibo for Wii U and New Nintendo 3DS XL,(direct),1533760724
Chrome,24-bit,38.99.25.193,1.3.0,59312347-f364-4249-b0c6-fd19bed4c694,,60.0.3112,1376x762,utf-8,Linux,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo Country Selector - Official Site,"Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/countryselector,Nintendo Country Selector - Official Site,Nintendo Country Selector - Official Site,https://googlead.doubleclick.net,1531540494
Googlebot,24-bit,66.249.64.75,1.7.2,cc18ead5-75cb-42ae-9552-d2dda845881b,,2.1,1024x1024,utf-8,Other,1024x1024,en-us,453bee0b-0abc-4c58-817b-5d125b34ce98,Linux x86_64,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/consumer/manuals/warrantytext_eng.jsp,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.facebook.com,1531540557
Firefox,24-bit,54.153.88.228,1.3.0,07c8e5b8-7ab3-4f03-a10d-761e77d02368,,33,1855x985,utf-8,Ubuntu,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,Nintendo 3DS Games - Nintendo Game Store,"Browse and buy digital games on the Nintendo game store, and automatically 
download them to your Nintendo 3DS system!",https://www.nintendo.com/games/3ds/,Nintendo 3DS Games - Nintendo Game Store,Nintendo 3DS Games - Nintendo Game Store,https://googlead.doubleclick.net,1531539249
Chrome,24-bit,153.142.210.4,1.3.0,2fca8ad8-0429-4d8f-86d4-b85b7d204e21,,60.0.3112,1920x950,utf-8,Windows,1920x1080,ja,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/order-confirmation/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",(direct),1531540226
Chrome,24-bit,5.80.201.99,1.7.2,90238cb3-e9ad-49f8-a8e8-26ae26f4369e,,60.0.3112,1920x950,utf-8,Windows,1920x1080,en-gb,4d35d3ab-e160-4654-b11f-0fea2f7632cf,Win32,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",https://www.nintendo.com/order-confirmation/,"Nintendo - Official Site - Video Game Consoles, Games","Nintendo - Official Site - Video Game Consoles, Games",(direct),1531537244
Chrome,24-bit,38.99.25.193,1.3.0,e6a47ca7-72ec-43f5-b513-55faea53d8d0,,61.0.3163,1125x945,utf-8,Linux,1920x1080,en-us,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,New Game Releases - Nintendo Game Store,"Take a look at upcoming video game releases for the Nintendo Switch, 
Nintendo 3DS, and Virtual Console.",https://www.nintendo.com/games/coming-soon,New Game Releases - Nintendo Game Store,New Game Releases - Nintendo Game Store,https://www.google.com,1531540083
